MF_GO_IDs,gene
GO:0043565,_ptg000038l_000384
GO:0043565,_ptg000008l_001017
GO:0043565,_ptg000027l_000095
GO:0043565,_ptg000006l_001340
GO:0043565,_ptg000001l_001140
GO:0043565,_ptg000016l_001270
GO:0043565,_ptg000018l_001608
GO:0043565,_ptg000016l_000030
GO:0043565,_ptg000023l_000534
GO:0043565,_ptg000004l_000118
GO:0043565,_ptg000003l_000473
GO:0043565,_ptg000029l_000028
GO:0043565,_ptg000001l_001585
GO:0043565,_ptg000018l_001607
GO:0043565,_ptg000006l_001252
GO:0043565,_ptg000008l_000463
GO:0043565,_ptg000024l_000013
GO:0043565,_ptg000020l_000368
GO:0043565,_ptg000025l_000638
GO:0043565,_ptg000010l_000678
GO:0043565,_ptg000008l_000569
GO:0043565,_ptg000010l_002222
GO:0043565,_ptg000008l_000201
GO:0043565,_ptg000014l_001631
GO:0043565,_ptg000008l_001544
GO:0043565,_ptg000010l_000683
GO:0043565,_ptg000006l_001251
GO:0043565,_ptg000010l_000667
GO:0043565,_ptg000010l_001849
GO:0043565,_ptg000010l_002408
GO:0043565,_ptg000001l_000314
GO:0043565,_ptg000016l_001539
GO:0043565,_ptg000010l_000680
GO:0043565,_ptg000010l_000663
GO:0043565,_ptg000010l_002013
GO:0043565,_ptg000006l_002283
GO:0043565,_ptg000018l_000764
GO:0043565,_ptg000019l_000404
GO:0043565,_ptg000025l_000930
GO:0043565,_ptg000002l_000428
GO:0043565,_ptg000010l_002357
GO:0043565,_ptg000025l_000449
GO:0043565,_ptg000001l_000706
GO:0043565,_ptg000010l_000669
GO:0043565,_ptg000020l_001232
GO:0043565,_ptg000001l_000475
GO:0043565,_ptg000018l_000637
GO:0043565,_ptg000010l_000668
GO:0043565,_ptg000007l_001092
GO:0043565,_ptg000003l_000043
GO:0043565,_ptg000025l_000337
GO:0043565,_ptg000020l_001644
GO:0043565,_ptg000010l_000682
GO:0043565,_ptg000010l_000662
GO:0043565,_ptg000038l_000079
GO:0043565,_ptg000016l_000288
GO:0043565,_ptg000020l_000940
GO:0043565,_ptg000001l_001442
GO:0043565,_ptg000014l_001381
GO:0043565,_ptg000007l_000018
GO:0043565,_ptg000006l_002284
GO:0043565,_ptg000006l_000062
GO:0043565,_ptg000023l_000145
GO:0043565,_ptg000010l_000685
GO:0043565,_ptg000004l_000592
GO:0043565,_ptg000008l_000808
GO:0043565,_ptg000008l_001079
GO:0043565,_ptg000016l_002005
GO:0043565,_ptg000016l_002289
GO:0043565,_ptg000018l_001863
GO:0043565,_ptg000011l_000020
GO:0043565,_ptg000007l_001528
GO:0043565,_ptg000007l_001177
GO:0043565,_ptg000019l_000037
GO:0043565,_ptg000038l_000159
GO:0043565,_ptg000001l_000194
GO:0043565,_ptg000019l_001388
GO:0043565,_ptg000004l_000499
GO:0043565,_ptg000009l_000657
GO:0043565,_ptg000023l_000617
GO:0043565,_ptg000018l_001989
GO:0043565,_ptg000023l_000510
GO:0043565,_ptg000006l_001753
GO:0043565,_ptg000020l_001268
GO:0043565,_ptg000019l_001262
GO:0043565,_ptg000004l_000600
GO:0043565,_ptg000003l_000396
GO:0043565,_ptg000014l_001032
GO:0043813,_ptg000010l_001475
GO:0043998,_ptg000014l_000143
GO:0044877,_ptg000020l_001121
GO:0044877,_ptg000038l_000217
GO:0045131,_ptg000023l_000773
GO:0045131,_ptg000010l_000524
GO:0045145,_ptg000001l_001218
GO:0045156,_ptg000449l_000012
GO:0045156,_ptg000003l_000104
GO:0045156,_ptg000001l_001465
GO:0045156,_ptg001135l_000009
GO:0045156,_ptg000246l_000008
GO:0045156,_ptg000095l_000002
GO:0045156,_ptg000448l_000002
GO:0045156,_ptg000167l_000010
GO:0045156,_ptg000244l_000009
GO:0045156,_ptg000026l_000018
GO:0045156,_ptg000002l_000287
GO:0045156,_ptg000877l_000002
GO:0045156,_ptg000923l_000001
GO:0045156,_ptg000124l_000010
GO:0045156,_ptg000167l_000011
GO:0045156,_ptg000101l_000012
GO:0045156,_ptg001089l_000003
GO:0045156,_ptg000001l_001398
GO:0045156,_ptg001106l_000006
GO:0045156,_ptg000622l_000009
GO:0045156,_ptg000003l_001074
GO:0045156,_ptg000368l_000025
GO:0045156,_ptg000095l_000001
GO:0045156,_ptg000449l_000014
GO:0045156,_ptg000656l_000006
GO:0045156,_ptg001043l_000008
GO:0045156,_ptg000023l_000058
GO:0045156,_ptg000880l_000012
GO:0045156,_ptg000023l_000897
GO:0045156,_ptg000756l_000011
GO:0045156,_ptg000002l_000365
GO:0045156,_ptg000034l_000065
GO:0045156,_ptg000414l_000016
GO:0045156,_ptg000034l_000034
GO:0045156,_ptg000967l_000007
GO:0045156,_ptg000414l_000014
GO:0045156,_ptg000010l_002995
GO:0045156,_ptg000577l_000016
GO:0045156,_ptg000573l_000008
GO:0045156,_ptg000016l_001523
GO:0045156,_ptg000808l_000006
GO:0045156,_ptg000549l_000011
GO:0045156,_ptg000875l_000001
GO:0045156,_ptg000018l_001337
GO:0045156,_ptg000508l_000001
GO:0045156,_ptg000001l_001409
GO:0045156,_ptg000654l_000001
GO:0045156,_ptg000385l_000002
GO:0045156,_ptg000214l_000007
GO:0045156,_ptg000877l_000001
GO:0045156,_ptg000449l_000013
GO:0045156,_ptg000978l_000005
GO:0045156,_ptg000435l_000013
GO:0045156,_ptg000144l_000048
GO:0045156,_ptg000549l_000010
GO:0045156,_ptg000859l_000001
GO:0045156,_ptg000124l_000009
GO:0045156,_ptg000002l_000392
GO:0045156,_ptg001010l_000008
GO:0045156,_ptg000448l_000001
GO:0045156,_ptg000889l_000001
GO:0045156,_ptg000176l_000008
GO:0045156,_ptg000010l_000036
GO:0045156,_ptg000180l_000011
GO:0045156,_ptg000088l_000008
GO:0045156,_ptg000003l_001147
GO:0045156,_ptg000881l_000010
GO:0045156,_ptg000507l_000010
GO:0045156,_ptg000733l_000002
GO:0045156,_ptg000515l_000007
GO:0045156,_ptg000673l_000007
GO:0045156,_ptg000953l_000002
GO:0045156,_ptg000677l_000009
GO:0045156,_ptg000271l_000012
GO:0045156,_ptg000260l_000002
GO:0045156,_ptg000625l_000007
GO:0045156,_ptg000835l_000006
GO:0045156,_ptg000203l_000007
GO:0045156,_ptg000450l_000011
GO:0045156,_ptg000724l_000009
GO:0045156,_ptg000023l_000043
GO:0045156,_ptg000053l_000009
GO:0045156,_ptg000651l_000010
GO:0045156,_ptg000828l_000011
GO:0045156,_ptg000206l_000018
GO:0045156,_ptg001105l_000003
GO:0045156,_ptg000258l_000009
GO:0045156,_ptg000213l_000010
GO:0045156,_ptg000659l_000014
GO:0045156,_ptg000388l_000009
GO:0045156,_ptg001058l_000002
GO:0045156,_ptg000060l_000002
GO:0045156,_ptg000136l_000010
GO:0045156,_ptg000420l_000009
GO:0045156,_ptg001108l_000008
GO:0045156,_ptg000813l_000012
GO:0045156,_ptg000578l_000008
GO:0045156,_ptg000383l_000003
GO:0045156,_ptg000163l_000008
GO:0045156,_ptg000737l_000006
GO:0045156,_ptg000514l_000007
GO:0045156,_ptg001073l_000013
GO:0045156,_ptg000910l_000006
GO:0045156,_ptg001045l_000002
GO:0045156,_ptg001120l_000002
GO:0045156,_ptg000292l_000023
GO:0045156,_ptg000122l_000011
GO:0045156,_ptg000305l_000008
GO:0045156,_ptg000254l_000014
GO:0045156,_ptg000425l_000002
GO:0045156,_ptg000764l_000011
GO:0045156,_ptg000517l_000006
GO:0045156,_ptg000365l_000009
GO:0045156,_ptg000670l_000013
GO:0045156,_ptg000715l_000012
GO:0045156,_ptg000127l_000012
GO:0045156,_ptg000727l_000007
GO:0045156,_ptg000776l_000006
GO:0045156,_ptg000767l_000008
GO:0045156,_ptg000376l_000012
GO:0045156,_ptg000992l_000009
GO:0045156,_ptg000649l_000004
GO:0045156,_ptg000580l_000007
GO:0045156,_ptg000991l_000008
GO:0045156,_ptg000592l_000021
GO:0045156,_ptg000717l_000010
GO:0045156,_ptg000431l_000008
GO:0045156,_ptg000790l_000001
GO:0045156,_ptg000268l_000014
GO:0045156,_ptg001081l_000008
GO:0045156,_ptg000893l_000007
GO:0045156,_ptg000852l_000010
GO:0045156,_ptg000170l_000011
GO:0045156,_ptg001016l_000006
GO:0045156,_ptg000369l_000007
GO:0045156,_ptg000311l_000017
GO:0045156,_ptg000003l_001143
GO:0045156,_ptg000171l_000004
GO:0045156,_ptg000823l_000012
GO:0045156,_ptg000820l_000002
GO:0045156,_ptg000466l_000009
GO:0045156,_ptg000592l_000009
GO:0045156,_ptg000178l_000008
GO:0045156,_ptg000341l_000013
GO:0045156,_ptg001039l_000010
GO:0045156,_ptg000139l_000013
GO:0045156,_ptg000499l_000006
GO:0045156,_ptg000153l_000008
GO:0045156,_ptg000008l_000043
GO:0045156,_ptg000714l_000009
GO:0045156,_ptg000345l_000012
GO:0045156,_ptg000018l_001336
GO:0045156,_ptg000843l_000008
GO:0045156,_ptg001064l_000003
GO:0045156,_ptg000538l_000011
GO:0045156,_ptg000666l_000010
GO:0045156,_ptg000973l_000007
GO:0045156,_ptg000408l_000009
GO:0045156,_ptg000696l_000001
GO:0045156,_ptg000125l_000017
GO:0045156,_ptg000911l_000007
GO:0045156,_ptg000485l_000014
GO:0045156,_ptg000158l_000008
GO:0045156,_ptg000066l_000010
GO:0045156,_ptg000797l_000008
GO:0045156,_ptg000161l_000007
GO:0045156,_ptg000795l_000008
GO:0045156,_ptg000243l_000003
GO:0045156,_ptg000267l_000014
GO:0045156,_ptg000648l_000006
GO:0045156,_ptg000561l_000001
GO:0045156,_ptg000415l_000014
GO:0045156,_ptg000447l_000009
GO:0045156,_ptg000371l_000005
GO:0045156,_ptg000002l_000379
GO:0045156,_ptg000875l_000002
GO:0045156,_ptg000003l_000105
GO:0045156,_ptg000994l_000007
GO:0045156,_ptg000881l_000017
GO:0045156,_ptg000079l_000009
GO:0045156,_ptg001065l_000006
GO:0045156,_ptg001098l_000001
GO:0045156,_ptg000118l_000012
GO:0045156,_ptg000410l_000013
GO:0045156,_ptg000403l_000002
GO:0045156,_ptg000352l_000018
GO:0045156,_ptg000432l_000001
GO:0045156,_ptg000837l_000007
GO:0045156,_ptg001082l_000014
GO:0045156,_ptg000519l_000008
GO:0045156,_ptg000144l_000022
GO:0045156,_ptg001104l_000021
GO:0045156,_ptg000240l_000001
GO:0045156,_ptg001054l_000007
GO:0045156,_ptg000531l_000001
GO:0045156,_ptg000898l_000007
GO:0045156,_ptg001112l_000012
GO:0045156,_ptg000718l_000010
GO:0045156,_ptg000510l_000014
GO:0045156,_ptg000307l_000010
GO:0045156,_ptg000624l_000009
GO:0045156,_ptg000946l_000010
GO:0045156,_ptg000866l_000001
GO:0045156,_ptg000723l_000017
GO:0045156,_ptg000155l_000005
GO:0045156,_ptg000923l_000002
GO:0045156,_ptg000001l_000630
GO:0045156,_ptg000863l_000008
GO:0045156,_ptg000960l_000019
GO:0045156,_ptg000437l_000013
GO:0045156,_ptg000957l_000006
GO:0045156,_ptg000978l_000006
GO:0045156,_ptg001111l_000015
GO:0045156,_ptg000962l_000001
GO:0045156,_ptg000788l_000012
GO:0045156,_ptg000761l_000011
GO:0045156,_ptg000542l_000001
GO:0045156,_ptg000640l_000017
GO:0045156,_ptg000166l_000008
GO:0045156,_ptg001007l_000008
GO:0045156,_ptg000769l_000001
GO:0045156,_ptg000261l_000019
GO:0045156,_ptg000340l_000018
GO:0045156,_ptg000411l_000013
GO:0045156,_ptg001044l_000001
GO:0045156,_ptg001097l_000013
GO:0045156,_ptg001015l_000006
GO:0045156,_ptg000404l_000005
GO:0045156,_ptg000374l_000023
GO:0045156,_ptg000115l_000009
GO:0045156,_ptg000326l_000019
GO:0045156,_ptg001002l_000002
GO:0045156,_ptg000269l_000017
GO:0045156,_ptg000573l_000009
GO:0045156,_ptg000002l_000383
GO:0045156,_ptg000075l_000018
GO:0045156,_ptg000121l_000024
GO:0045156,_ptg000651l_000011
GO:0045156,_ptg000426l_000020
GO:0045156,_ptg000300l_000011
GO:0045156,_ptg000390l_000022
GO:0045156,_ptg000810l_000001
GO:0045156,_ptg000646l_000022
GO:0045156,_ptg000367l_000026
GO:0045156,_ptg000262l_000020
GO:0045156,_ptg000114l_000007
GO:0045156,_ptg000444l_000001
GO:0045156,_ptg000002l_000167
GO:0045156,_ptg000151l_000015
GO:0045156,_ptg001050l_000001
GO:0045156,_ptg000474l_000017
GO:0045156,_ptg000132l_000029
GO:0045156,_ptg000416l_000029
GO:0045156,_ptg000176l_000009
GO:0045156,_ptg001000l_000010
GO:0045156,_ptg001001l_000001
GO:0045156,_ptg000439l_000006
GO:0045156,_ptg000958l_000013
GO:0045156,_ptg000766l_000011
GO:0045156,_ptg000951l_000020
GO:0045156,_ptg000752l_000006
GO:0045156,_ptg000931l_000025
GO:0045156,_ptg000298l_000001
GO:0045156,_ptg000147l_000013
GO:0045156,_ptg000013l_000006
GO:0045156,_ptg000417l_000008
GO:0045156,_ptg000124l_000011
GO:0045156,_ptg000325l_000006
GO:0045156,_ptg000275l_000007
GO:0045156,_ptg000283l_000010
GO:0045156,_ptg000380l_000014
GO:0045156,_ptg000172l_000007
GO:0045156,_ptg000419l_000020
GO:0045156,_ptg000002l_000161
GO:0045156,_ptg000467l_000013
GO:0045156,_ptg000935l_000001
GO:0045156,_ptg000287l_000018
GO:0045156,_ptg000312l_000001
GO:0045156,_ptg001055l_000001
GO:0045156,_ptg000995l_000001
GO:0045156,_ptg000498l_000017
GO:0045156,_ptg000713l_000006
GO:0045156,_ptg000758l_000007
GO:0045156,_ptg000619l_000008
GO:0045156,_ptg000223l_000013
GO:0045156,_ptg000327l_000001
GO:0045156,_ptg000291l_000022
GO:0045156,_ptg000402l_000007
GO:0045156,_ptg000983l_000018
GO:0045156,_ptg000180l_000012
GO:0045156,_ptg000623l_000014
GO:0045156,_ptg000518l_000002
GO:0045156,_ptg000989l_000016
GO:0045156,_ptg000378l_000006
GO:0045156,_ptg000406l_000014
GO:0045156,_ptg000222l_000006
GO:0045156,_ptg000362l_000001
GO:0045156,_ptg000899l_000007
GO:0045156,_ptg000337l_000007
GO:0045156,_ptg000252l_000028
GO:0045156,_ptg000074l_000005
GO:0045156,_ptg000631l_000002
GO:0045156,_ptg000604l_000020
GO:0045156,_ptg000042l_000055
GO:0045156,_ptg000007l_001314
GO:0045156,_ptg000668l_000016
GO:0045156,_ptg001118l_000013
GO:0045156,_ptg000543l_000011
GO:0045156,_ptg001095l_000001
GO:0045156,_ptg000112l_000007
GO:0045156,_ptg000328l_000022
GO:0045156,_ptg000551l_000006
GO:0045156,_ptg000134l_000001
GO:0045156,_ptg000442l_000007
GO:0045156,_ptg001021l_000001
GO:0045156,_ptg000313l_000017
GO:0045156,_ptg000839l_000001
GO:0045156,_ptg001107l_000005
GO:0045156,_ptg000736l_000007
GO:0045156,_ptg000412l_000001
GO:0045156,_ptg000351l_000007
GO:0045156,_ptg000430l_000017
GO:0045156,_ptg000974l_000019
GO:0045156,_ptg000496l_000001
GO:0045156,_ptg001091l_000016
GO:0045156,_ptg000975l_000014
GO:0045156,_ptg001009l_000006
GO:0045156,_ptg000130l_000001
GO:0045156,_ptg000503l_000006
GO:0045156,_ptg000587l_000009
GO:0045156,_ptg000526l_000001
GO:0045156,_ptg000988l_000009
GO:0045156,_ptg000494l_000009
GO:0045156,_ptg000449l_000001
GO:0045156,_ptg000030l_000016
GO:0045156,_ptg001109l_000001
GO:0045156,_ptg000063l_000015
GO:0045156,_ptg000409l_000003
GO:0045156,_ptg000336l_000007
GO:0045156,_ptg000399l_000006
GO:0045156,_ptg000306l_000016
GO:0045156,_ptg000389l_000024
GO:0045156,_ptg000394l_000021
GO:0045156,_ptg000577l_000017
GO:0045156,_ptg000083l_000007
GO:0045156,_ptg001087l_000001
GO:0045156,_ptg000692l_000028
GO:0045156,_ptg001086l_000001
GO:0045156,_ptg000373l_000001
GO:0045156,_ptg000100l_000009
GO:0045156,_ptg000379l_000032
GO:0045156,_ptg000076l_000018
GO:0045156,_ptg000653l_000015
GO:0045156,_ptg000068l_000023
GO:0045156,_ptg000007l_001602
GO:0045156,_ptg000049l_000023
GO:0045156,_ptg000507l_000016
GO:0045156,_ptg000443l_000008
GO:0045156,_ptg001103l_000001
GO:0045156,_ptg000050l_000009
GO:0045156,_ptg000999l_000022
GO:0045156,_ptg000019l_001358
GO:0045156,_ptg000002l_000384
GO:0045156,_ptg001079l_000004
GO:0045156,_ptg000890l_000024
GO:0045156,_ptg000297l_000015
GO:0045156,_ptg000010l_002940
GO:0045156,_ptg000960l_000021
GO:0045156,_ptg000222l_000009
GO:0045156,_ptg000002l_000169
GO:0045156,_ptg000030l_000019
GO:0045156,_ptg000766l_000013
GO:0045156,_ptg000736l_000009
GO:0045156,_ptg000948l_000026
GO:0045156,_ptg000609l_000003
GO:0045156,_ptg001044l_000003
GO:0045156,_ptg000313l_000019
GO:0045156,_ptg000417l_000010
GO:0045156,_ptg000040l_000002
GO:0045156,_ptg000184l_000010
GO:0045156,_ptg000898l_000009
GO:0045156,_ptg000013l_000009
GO:0045156,_ptg000894l_000003
GO:0045156,_ptg000166l_000011
GO:0045156,_ptg000623l_000017
GO:0045156,_ptg000470l_000021
GO:0045156,_ptg000432l_000004
GO:0045156,_ptg000202l_000010
GO:0045156,_ptg000326l_000021
GO:0045156,_ptg001107l_000008
GO:0045156,_ptg000615l_000008
GO:0045156,_ptg000358l_000016
GO:0045156,_ptg000646l_000025
GO:0045156,_ptg000579l_000001
GO:0045156,_ptg000527l_000007
GO:0045156,_ptg000932l_000003
GO:0045156,_ptg000829l_000025
GO:0045156,_ptg000957l_000009
GO:0045156,_ptg001091l_000018
GO:0045156,_ptg000010l_002936
GO:0045156,_ptg000920l_000008
GO:0045156,_ptg000542l_000004
GO:0045156,_ptg000042l_000058
GO:0045156,_ptg000325l_000009
GO:0045156,_ptg000155l_000008
GO:0045156,_ptg000838l_000006
GO:0045156,_ptg000121l_000027
GO:0045156,_ptg000164l_000015
GO:0045156,_ptg000207l_000026
GO:0045156,_ptg001020l_000009
GO:0045156,_ptg000551l_000009
GO:0045156,_ptg000374l_000026
GO:0045156,_ptg000081l_000010
GO:0045156,_ptg000165l_000015
GO:0045156,_ptg000095l_000012
GO:0045156,_ptg000848l_000001
GO:0045156,_ptg000787l_000010
GO:0045156,_ptg000679l_000011
GO:0045156,_ptg000001l_001466
GO:0045156,_ptg001072l_000006
GO:0045158,_ptg000004l_000633
GO:0045300,_ptg000012l_000375
GO:0045300,_ptg000020l_001365
GO:0045300,_ptg000020l_001321
GO:0045300,_ptg000019l_000638
GO:0045550,_ptg000029l_000223
GO:0045550,_ptg000010l_001145
GO:0045735,_ptg000009l_000209
GO:0045735,_ptg000009l_000583
GO:0045735,_ptg000027l_001238
GO:0045735,_ptg000001l_001280
GO:0045735,_ptg000009l_000210
GO:0045735,_ptg000012l_000475
GO:0045735,_ptg000009l_000318
GO:0045735,_ptg000009l_000321
GO:0045735,_ptg000038l_000915
GO:0045735,_ptg000009l_000314
GO:0045735,_ptg000020l_001201
GO:0045735,_ptg000011l_000072
GO:0045735,_ptg000025l_001027
GO:0045735,_ptg000001l_000760
GO:0045735,_ptg000016l_000986
GO:0045735,_ptg000011l_000524
GO:0045735,_ptg000006l_002235
GO:0045735,_ptg000009l_000317
GO:0045735,_ptg000027l_000063
GO:0045735,_ptg000020l_000834
GO:0045735,_ptg000020l_001632
GO:0045735,_ptg000001l_000809
GO:0045735,_ptg000009l_000320
GO:0045735,_ptg000011l_000523
GO:0045735,_ptg000027l_001237
GO:0045735,_ptg000027l_000108
GO:0045735,_ptg000011l_000525
GO:0045735,_ptg000001l_000890
GO:0045735,_ptg000008l_001280
GO:0045735,_ptg000014l_000867
GO:0045735,_ptg000010l_001541
GO:0045735,_ptg000029l_000082
GO:0045735,_ptg000029l_000079
GO:0045735,_ptg000002l_000060
GO:0045735,_ptg000029l_000083
GO:0045735,_ptg000029l_000084
GO:0045735,_ptg000014l_000910
GO:0045735,_ptg000018l_000325
GO:0045735,_ptg000019l_001110
GO:0045735,_ptg000009l_000222
GO:0045735,_ptg000001l_001152
GO:0045735,_ptg000016l_000718
GO:0045735,_ptg000010l_001994
GO:0045735,_ptg000029l_000077
GO:0046408,_ptg000018l_001338
GO:0046422,_ptg000014l_001440
GO:0046422,_ptg000003l_000025
GO:0046423,_ptg000025l_000177
GO:0046429,_ptg000001l_000969
GO:0046522,_ptg000038l_000743
GO:0046524,_ptg000009l_000067
GO:0046524,_ptg000001l_001411
GO:0046537,_ptg000002l_000232
GO:0046556,_ptg000007l_000703
GO:0046556,_ptg000002l_000011
GO:0046556,_ptg000018l_002038
GO:0046872,_ptg000476l_000015
GO:0046872,_ptg001027l_000006
GO:0046872,_ptg000010l_000060
GO:0046872,_ptg000219l_000005
GO:0046872,_ptg000907l_000008
GO:0046872,_ptg000978l_000001
GO:0046872,_ptg000736l_000018
GO:0046872,_ptg001098l_000010
GO:0046872,_ptg000784l_000009
GO:0046872,_ptg000027l_000677
GO:0046872,_ptg000309l_000002
GO:0046872,_ptg000853l_000006
GO:0046872,_ptg000010l_001326
GO:0046872,_ptg000023l_000419
GO:0046872,_ptg000027l_000999
GO:0046872,_ptg000084l_000010
GO:0046872,_ptg000596l_000016
GO:0046872,_ptg000788l_000010
GO:0046872,_ptg000691l_000019
GO:0046872,_ptg000883l_000009
GO:0046872,_ptg000057l_000014
GO:0046872,_ptg000001l_000715
GO:0046872,_ptg000042l_000028
GO:0046872,_ptg000650l_000010
GO:0046872,_ptg000007l_001433
GO:0046872,_ptg000008l_000846
GO:0046872,_ptg000008l_001260
GO:0046872,_ptg000427l_000014
GO:0046872,_ptg000276l_000014
GO:0046872,_ptg000020l_000833
GO:0046872,_ptg000014l_000711
GO:0046872,_ptg000025l_000726
GO:0046872,_ptg000002l_000404
GO:0046872,_ptg000006l_000186
GO:0046872,_ptg000270l_000010
GO:0046872,_ptg000302l_000016
GO:0046872,_ptg000183l_000006
GO:0046872,_ptg000509l_000005
GO:0046872,_ptg000047l_000013
GO:0046872,_ptg000289l_000007
GO:0046872,_ptg000882l_000008
GO:0046872,_ptg000389l_000009
GO:0046872,_ptg000020l_000275
GO:0046872,_ptg000411l_000006
GO:0046872,_ptg000212l_000014
GO:0046872,_ptg000192l_000039
GO:0046872,_ptg000014l_000169
GO:0046872,_ptg000494l_000005
GO:0046872,_ptg000006l_000784
GO:0046872,_ptg000944l_000007
GO:0046872,_ptg000482l_000007
GO:0046872,_ptg000010l_000069
GO:0046872,_ptg000010l_002422
GO:0046872,_ptg000020l_000959
GO:0046872,_ptg000513l_000005
GO:0046872,_ptg000018l_001669
GO:0046872,_ptg000206l_000009
GO:0046872,_ptg001109l_000004
GO:0046872,_ptg000781l_000005
GO:0046872,_ptg000926l_000007
GO:0046872,_ptg000552l_000016
GO:0046872,_ptg000968l_000003
GO:0046872,_ptg001011l_000007
GO:0046872,_ptg000244l_000001
GO:0046872,_ptg000693l_000009
GO:0046872,_ptg000020l_000229
GO:0046872,_ptg000599l_000006
GO:0046872,_ptg000018l_001101
GO:0046872,_ptg000023l_000712
GO:0046872,_ptg001115l_000011
GO:0046872,_ptg001033l_000008
GO:0046872,_ptg000312l_000011
GO:0046872,_ptg000359l_000011
GO:0046872,_ptg000759l_000007
GO:0046872,_ptg000265l_000006
GO:0046872,_ptg000980l_000006
GO:0046872,_ptg000849l_000012
GO:0046872,_ptg000268l_000005
GO:0046872,_ptg000205l_000014
GO:0046872,_ptg000613l_000007
GO:0046872,_ptg000886l_000007
GO:0046872,_ptg000587l_000022
GO:0046872,_ptg000025l_000624
GO:0046872,_ptg000972l_000009
GO:0046872,_ptg000285l_000006
GO:0046872,_ptg000124l_000006
GO:0046872,_ptg000007l_000320
GO:0046872,_ptg000015l_000017
GO:0046872,_ptg000880l_000003
GO:0046872,_ptg000567l_000004
GO:0046872,_ptg000557l_000007
GO:0046872,_ptg000003l_000234
GO:0046872,_ptg000010l_002392
GO:0046872,_ptg000229l_000001
GO:0046872,_ptg000201l_000015
GO:0046872,_ptg000639l_000005
GO:0046872,_ptg000014l_000203
GO:0046872,_ptg000010l_000059
GO:0046872,_ptg000412l_000005
GO:0046872,_ptg000095l_000029
GO:0046872,_ptg000020l_000431
GO:0046872,_ptg000652l_000011
GO:0046872,_ptg000314l_000006
GO:0046872,_ptg000692l_000018
GO:0046872,_ptg000964l_000001
GO:0046872,_ptg000144l_000038
GO:0046872,_ptg000771l_000004
GO:0046872,_ptg000221l_000007
GO:0046872,_ptg000008l_000725
GO:0046872,_ptg000001l_002035
GO:0046872,_ptg000007l_000055
GO:0046872,_ptg000680l_000009
GO:0046872,_ptg000023l_000216
GO:0046872,_ptg000010l_001171
GO:0046872,_ptg000251l_000007
GO:0046872,_ptg000556l_000016
GO:0046872,_ptg000059l_000003
GO:0046872,_ptg000001l_001628
GO:0046872,_ptg000800l_000008
GO:0046872,_ptg000337l_000028
GO:0046872,_ptg000010l_000803
GO:0046872,_ptg001104l_000015
GO:0046872,_ptg000825l_000002
GO:0046872,_ptg000023l_000739
GO:0046872,_ptg000002l_000499
GO:0046872,_ptg000498l_000008
GO:0046872,_ptg000027l_000660
GO:0046872,_ptg001100l_000003
GO:0046872,_ptg000955l_000008
GO:0046872,_ptg000708l_000004
GO:0046872,_ptg000019l_001280
GO:0046872,_ptg000019l_000649
GO:0046872,_ptg000010l_000148
GO:0046872,_ptg000355l_000013
GO:0046872,_ptg000654l_000020
GO:0046872,_ptg000974l_000010
GO:0046872,_ptg000018l_000034
GO:0046872,_ptg000775l_000014
GO:0046872,_ptg000004l_000621
GO:0046872,_ptg000381l_000006
GO:0046872,_ptg000006l_000782
GO:0046872,_ptg000019l_000825
GO:0046872,_ptg000271l_000002
GO:0046872,_ptg000401l_000006
GO:0046872,_ptg000001l_000955
GO:0046872,_ptg000001l_001985
GO:0046872,_ptg000325l_000022
GO:0046872,_ptg000023l_000230
GO:0046872,_ptg000213l_000001
GO:0046872,_ptg000376l_000003
GO:0046872,_ptg000027l_000624
GO:0046872,_ptg000006l_001594
GO:0046872,_ptg000942l_000004
GO:0046872,_ptg000001l_000561
GO:0046872,_ptg000004l_000650
GO:0046872,_ptg000449l_000004
GO:0046872,_ptg000007l_000459
GO:0046872,_ptg000349l_000002
GO:0046872,_ptg000367l_000020
GO:0046872,_ptg000238l_000006
GO:0046872,_ptg000078l_000013
GO:0046872,_ptg000351l_000017
GO:0046872,_ptg000004l_000232
GO:0046872,_ptg000025l_000221
GO:0046872,_ptg000293l_000024
GO:0046872,_ptg000025l_000098
GO:0046872,_ptg000106l_000006
GO:0046872,_ptg000176l_000001
GO:0046872,_ptg000429l_000010
GO:0046872,_ptg000146l_000019
GO:0046872,_ptg000018l_000826
GO:0046872,_ptg000457l_000012
GO:0046872,_ptg000166l_000034
GO:0046872,_ptg000001l_000548
GO:0046872,_ptg000012l_000500
GO:0046872,_ptg000014l_001023
GO:0046872,_ptg000038l_000053
GO:0046872,_ptg000081l_000020
GO:0046872,_ptg000049l_000015
GO:0046872,_ptg000018l_001796
GO:0046872,_ptg000010l_000659
GO:0046872,_ptg000963l_000003
GO:0046872,_ptg000310l_000003
GO:0046872,_ptg000003l_000713
GO:0046872,_ptg000277l_000007
GO:0046872,_ptg000995l_000010
GO:0046872,_ptg000662l_000012
GO:0046872,_ptg000010l_000418
GO:0046872,_ptg000732l_000004
GO:0046872,_ptg000014l_001547
GO:0046872,_ptg000524l_000011
GO:0046872,_ptg000003l_000563
GO:0046872,_ptg000604l_000010
GO:0046872,_ptg000804l_000001
GO:0046872,_ptg000802l_000010
GO:0046872,_ptg000023l_000605
GO:0046872,_ptg000010l_000865
GO:0046872,_ptg000018l_001207
GO:0046872,_ptg001063l_000006
